model,seed,target,validity,uniqueness,internal_diversity,scaffold_diversity,mean_qed,mean_sa,fragment_incorporation,fraction_medchem_pass,fraction_pains_free,fraction_bms_free,fraction_lipinski,novelty,nonidenticality,effective_novelty,snn,effective_hit_rate,effective_medchem_pass,mean_qed_novel,mean_sa_novel,avg_top_1,avg_top_10,avg_top_100,avg_top_1_norm,avg_top_10_norm,avg_top_100_norm,auc_top_10,valid_pose_rate,oracle_efficiency_80,oracle_efficiency_100,avg_top_1_filtered,avg_top_10_filtered,avg_top_100_filtered,auc_top_10_filtered,n_molecules_total,n_molecules_attempted,total_gen_time,avg_gen_time_per_mol,total_eval_time,avg_eval_time_per_mol,total_time,avg_time_per_mol
AHC,run_20260429_210505_r03,ITK,0.953125,1.0,0.8244770951807192,0.9631147540983607,0.5830314996931866,2.9007702759313907,0.6926229508196722,0.9689349112426036,0.9846311475409836,0.9774590163934426,0.8760245901639344,1.0,0.0,0.0,0.22660101360321488,0.66015625,0.9689349112426036,0.5830314996931866,2.9007702759313907,1.0,1.0,0.8929785478547855,1.1221122112211226,1.2413366336633664,0.9790016501650165,0.8532622988861386,1.0,245.0,501.0,1.0,1.0,0.8929785478547855,0.8532622988861386,1024,636,43.06,0.0421,1318.89,2.0737,1361.96,2.1158
AHC,run_20260429_210505_r04,PEPCK,0.5822102425876011,0.6620370370370371,0.4763043532508915,0.26573426573426573,0.3761711666195983,2.7927284783871875,1.0,0.9533799533799534,1.0,0.986013986013986,0.5920745920745921,0.9976689976689976,0.0,0.0,0.6081273586955153,0.38454627133872415,0.9532710280373832,0.37600286160639057,2.7934826785668205,1.0,1.0,0.9499683794466404,1.0110671936758895,1.0596837944664035,1.003715415019763,0.9489706629165203,1.0,67.0,347.0,1.0,1.0,0.9499683794466404,0.9514414541017143,1113,575,77.23,0.0694,1865.99,3.2452,1943.23,3.3146
AHC,run_20260429_210505_r04,TTK,0.490234375,0.9820717131474104,0.7125561189015021,0.6064908722109533,0.6259210518494029,2.606955735021422,1.0,0.9168356997971603,0.9979716024340771,0.9188640973630832,0.9350912778904665,1.0,0.0,0.0,0.3092417252504282,0.4814453125,0.9168356997971603,0.6259210518494029,2.606955735021422,0.9558823529411766,0.8356997971602433,0.5104208924949292,0.9558823529411766,0.8356997971602433,0.5104208924949292,0.6080260363843812,1.0,380.0,1024.0,0.9558823529411766,0.8356997971602433,0.5104208924949292,0.6082279010405347,1024,452,58.43,0.0571,919.88,2.0351,978.31,2.0922
AHC,run_20260429_210505_r03,PptT,0.056818181818181816,0.8333333333333334,0.6004649705002547,0.42,0.6392981690984049,2.565817112964953,1.0,0.92,1.0,0.98,0.9,0.7,0.0,0.0,0.5361251966220512,0.03314393939393939,0.9714285714285714,0.7374924418962746,2.3389585246560785,0.7382505059590736,0.46323364065662237,0.21084183412719504,0.7382505059590736,0.46323364065662237,0.19391009260584252,0.4597362923583551,1.0,13.0,1056.0,0.7382505059590736,0.46323364065662237,0.21084183412719504,0.46114301967791693,1056,44,0.0,0.0,119.36,2.7127,119.36,2.7127
AHC,run_20260429_210505_r04,ITK,0.939453125,0.997920997920998,0.8243300084755963,0.9645833333333333,0.6022711525743257,2.937500130533321,0.7177083333333333,0.9550072568940493,0.984375,0.975,0.89375,1.0,0.0,0.0,0.23582051532883205,0.6728515625,0.9550072568940493,0.6022711525743257,2.937500130533321,1.0,1.0,0.8868316831683171,1.1839933993399339,1.1674917491749177,0.9621699669967001,0.8674902182601073,1.0,198.0,463.0,1.0,1.0,0.8868316831683171,0.8674902182601073,1024,644,42.83,0.0418,1409.28,2.1883,1452.1,2.2301
AHC,run_20260429_210505_r04,CHK1,0.338,0.878698224852071,0.7250624815687575,0.6195286195286195,0.5079066297036953,2.6870036923453804,1.0,0.9696969696969697,0.9932659932659933,0.9797979797979798,0.9494949494949495,1.0,0.0,0.0,0.3403105020243033,0.297,0.9696969696969697,0.5079066297036953,2.6870036923453804,1.0,0.820373831775701,0.5847663551401872,1.1028037383177571,0.8306542056074766,0.5857943925233646,0.6593389719626168,1.0,230.0,1000.0,1.0,0.820373831775701,0.5847663551401872,0.6613339363595906,1000,329,76.31,0.0763,656.14,1.9943,732.45,2.0707
AHC,run_20260429_210505_r01,PEPCK,0.7141560798548094,0.6632782719186785,0.47548283527048607,0.29310344827586204,0.3722526066292882,2.77919089082412,1.0,0.9482758620689655,1.0,0.9770114942528736,0.5613026819923371,0.9961685823754789,0.0,0.0,0.623964051837778,0.47186932849364793,0.948076923076923,0.3720185244309264,2.780393863611157,1.0,1.0,0.9818814229249011,1.113833992094862,1.097628458498024,1.0650592885375494,0.9602120470865045,1.0,56.0,181.0,1.0,1.0,0.9818814229249011,0.9626790722888727,1102,682,76.28,0.0692,2197.7,3.2224,2273.98,3.2917
AHC,run_20260429_210505_r05,CHK1,0.32840236686390534,0.918918918918919,0.7328413655412703,0.5947712418300654,0.49958550083670095,2.7378716985150273,1.0,0.9640522875816994,0.9901960784313726,0.9803921568627451,0.9379084967320261,1.0,0.003003003003003003,0.0009861932938856016,0.3323699586215559,0.30177514792899407,0.9640522875816994,0.49958550083670095,2.7378716985150273,1.0,0.8740186915887852,0.6135887850467292,1.3009345794392526,0.9041121495327105,0.6165981308411217,0.6293638592416452,1.0,380.0,1014.0,1.0,0.8740186915887852,0.6135887850467292,0.6311397862062853,1014,319,74.42,0.0734,656.03,2.0565,730.45,2.1299
AHC,run_20260429_210505_r04,PptT,0.03434739941118744,0.8857142857142857,0.6561394122057884,0.6451612903225806,0.5586458604716309,2.6890455491710927,1.0,0.9032258064516129,1.0,1.0,0.8064516129032258,0.5161290322580645,0.0,0.0,0.664186112492783,0.015701668302257114,1.0,0.6978342928793703,2.3083190461886844,0.7225095570047223,0.47031706768608067,0.22781131618550107,0.7225095570047223,0.47031706768608067,0.18593347286848533,0.46650620192772313,1.0,13.0,1019.0,0.7225095570047223,0.47031706768608067,0.22781131618550107,0.467907134527606,1019,32,0.0,0.0,148.24,4.6324,148.24,4.6324
AHC,run_20260429_210505_r03,CHK1,0.3197211155378486,0.9065420560747663,0.7264485236194773,0.6666666666666666,0.4906584679660742,2.74393121080172,1.0,0.9621993127147767,0.993127147766323,0.9690721649484536,0.9656357388316151,1.0,0.0,0.0,0.33311176944340265,0.2898406374501992,0.9621993127147767,0.4906584679660742,2.74393121080172,1.0,0.9280373831775703,0.6152710280373834,1.280373831775701,0.9652336448598133,0.6189906542056077,0.6517493577093495,1.0,499.0,1004.0,1.0,0.9280373831775703,0.6152710280373834,0.6530495855178899,1004,307,77.46,0.0772,647.29,2.1084,724.75,2.1856
AHC,run_20260429_210505_r01,TTK,0.541015625,0.9711191335740073,0.7167030818085007,0.6189591078066915,0.6301528175366908,2.6219660071160544,1.0,0.9237918215613383,0.9944237918215614,0.9275092936802974,0.949814126394052,1.0,0.0,0.0,0.3058369578415258,0.525390625,0.9237918215613383,0.6301528175366908,2.6219660071160544,1.0,0.8718052738336712,0.5551064908722109,1.3362068965517242,0.9054259634888439,0.5584685598377281,0.6428497004944218,1.0,449.0,1024.0,1.0,0.8718052738336712,0.5551064908722109,0.6432001805189568,1024,497,58.46,0.0571,1176.03,2.3663,1234.49,2.4234
AHC,run_20260429_210505_r04,VEGFR2,0.008310249307479225,1.0,0.7384322938025938,1.0,0.6345715451612387,3.435277753812324,1.0,0.8888888888888888,1.0,0.8888888888888888,1.0,1.0,0.0,0.0,0.18453807802811198,0.008310249307479225,0.8888888888888888,0.6345715451612387,3.435277753812324,0.0,0.0,0.0,-1.6704146170063248,-1.6704146170063248,-1.6704146170063248,0.0,1.0,1.0,1083.0,0.0,0.0,0.0,0.0,1083,7,29.68,0.0274,118.72,16.9598,148.4,16.9873
AHC,run_20260429_210505_r03,TTK,0.5401174168297456,0.9927536231884058,0.7246011465878863,0.6879562043795621,0.5940770470337108,2.704491732417781,1.0,0.927007299270073,0.9963503649635036,0.9343065693430657,0.8759124087591241,1.0,0.0,0.0,0.3080896368536948,0.5362035225048923,0.927007299270073,0.5940770470337108,2.704491732417781,1.0,0.9198275862068966,0.5898022312373226,1.0953346855983772,0.9361054766734279,0.5914300202839757,0.6655031745811221,1.0,448.0,1022.0,1.0,0.9198275862068966,0.5898022312373226,0.6656354084304168,1022,495,58.65,0.0574,998.61,2.0174,1057.26,2.0748
AHC,run_20260429_210505_r05,DPP4,0.6695992179863147,0.9897810218978103,0.7328293764803433,0.7094395280235988,0.7039850008083676,3.4119661100261265,0.7168141592920354,0.9650205761316872,0.995575221238938,0.9646017699115044,0.915929203539823,1.0,0.00145985401459854,0.0009775171065493646,0.32394051455469064,0.4750733137829912,0.9650205761316872,0.7039850008083676,3.4119661100261265,1.0,1.0,0.769682034976152,1.0262321144674083,1.0814785373608902,0.7953895071542125,0.8575625478851284,1.0,127.0,639.0,1.0,1.0,0.769682034976152,0.8575625478851284,1023,465,59.42,0.0581,586.17,1.2606,645.59,1.3187
AHC,run_20260429_210505_r02,PEPCK,0.5874886672710788,0.6728395061728395,0.4844674419660677,0.31880733944954126,0.36433222839698265,2.793912845826928,1.0,0.9197247706422018,1.0,0.9793577981651376,0.5389908256880734,0.9954128440366973,0.0,0.0,0.6178823064945693,0.39347234814143245,0.9193548387096774,0.36401526180801314,2.795422038820626,1.0,1.0,0.9766403162055339,1.0347826086956526,1.2154150197628457,1.0673517786561266,0.9501198671248733,1.0,67.0,342.0,1.0,1.0,0.9766403162055339,0.9520033784742683,1103,552,75.28,0.0683,1894.8,3.4326,1970.08,3.5009
AHC,run_20260429_210505_r04,DPP4,0.6650390625,0.9941262848751835,0.7415583040648136,0.7503692762186115,0.6700095605119061,3.4389413435068814,0.7282127031019202,0.9371196754563894,0.9955686853766618,0.9453471196454948,0.8537666174298375,1.0,0.002936857562408223,0.001953125,0.32020218783293136,0.4814453125,0.9371196754563894,0.6700095605119061,3.4389413435068814,1.0,1.0,0.7699205087440376,1.1176470588235292,1.2205882352941175,0.8124006359300471,0.8505690921850158,1.0,230.0,624.0,1.0,1.0,0.7699205087440376,0.8505690921850158,1024,455,64.43,0.0629,874.03,1.9209,938.46,1.9839
AHC,run_20260429_210505_r03,PEPCK,0.6738351254480287,0.6795212765957447,0.4756359364580818,0.28180039138943247,0.3724720724823904,2.7782807507896727,1.0,0.9256360078277887,1.0,0.9726027397260274,0.5283757338551859,0.9960861056751468,0.0,0.0,0.6196841453116003,0.4560931899641577,0.925343811394892,0.37223379387444944,2.779506144835233,1.0,1.0,0.9869249011857706,1.1177865612648221,1.1608695652173915,1.0985375494071143,0.950057517673226,1.0,58.0,301.0,1.0,1.0,0.9869249011857706,0.9527447534068619,1116,652,73.43,0.0658,2078.87,3.1885,2152.3,3.2543
AHC,run_20260429_210505_r03,DPP4,0.65625,0.9776785714285714,0.7420183014426873,0.7884322678843226,0.6844799633076974,3.460092580860167,0.7062404870624048,0.9612068965517241,0.9923896499238964,0.9497716894977168,0.8706240487062404,1.0,0.001488095238095238,0.0009765625,0.32354299083436294,0.453125,0.9612068965517241,0.6844799633076974,3.460092580860167,1.0,1.0,0.784141494435612,1.169316375198728,1.2098569157392685,0.8279809220985688,0.819985995876391,1.0,239.0,750.0,1.0,1.0,0.784141494435612,0.819985995876391,1024,443,62.81,0.0613,678.27,1.5311,741.08,1.5924
AHC,run_20260429_210505_r03,VEGFR2,0.011786038077969175,1.0,0.7081155109139977,1.0,0.5980836042666574,2.7397708857953194,1.0,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,0.0,0.0,0.21158568783797801,0.011786038077969175,0.9230769230769231,0.5980836042666574,2.7397708857953194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.0,1103.0,0.0,0.0,0.0,0.0,1103,11,28.06,0.0254,127.05,11.5499,155.11,11.5753
PPO,run_20260429_210505_r01,ITK,0.9580078125,0.9989806320081549,0.8103746237061856,0.8693877551020408,0.6007094609838541,2.907254675442482,0.8908163265306123,0.9736540664375716,0.9928571428571429,0.9795918367346939,0.8673469387755102,1.0,0.0010193679918450561,0.0009765625,0.23502260282671103,0.8525390625,0.9736540664375716,0.6007094609838541,2.907254675442482,1.0,1.0,0.9783168316831684,1.1881188118811887,1.2821782178217824,1.169018151815182,0.9307841990253714,1.0,96.0,161.0,1.0,1.0,0.9783168316831684,0.9307841990253714,1024,829,67.03,0.0655,1941.22,2.3416,2008.25,2.4071
AHC,run_20260429_210505_r05,PptT,0.016159695817490494,1.0,0.5886401219716775,0.5882352941176471,0.4477959792641341,2.9722148335245855,1.0,0.8235294117647058,1.0,1.0,0.7058823529411765,0.11764705882352941,0.0,0.0,0.9253034547152195,0.0019011406844106464,1.0,0.7299293294698235,2.0501724423165184,0.7225095570047223,0.46773105464358,0.36189726621478363,0.7225095570047223,0.46773105464358,0.33814128304796176,0.4641133602388296,1.0,13.0,1052.0,0.7225095570047223,0.46773105464358,0.36189726621478363,0.46550727433097516,1052,14,0.0,0.0,59.64,4.2598,59.64,4.2598
PPO,run_20260429_210505_r01,DPP4,0.7509803921568627,0.9373368146214099,0.7399999072827699,0.5584958217270195,0.6771610162394813,3.642755718746036,0.7924791086350975,0.9367311072056239,0.9986072423398329,0.9317548746518106,0.8955431754874652,1.0,0.006527415143603133,0.004901960784313725,0.2959436133321245,0.557843137254902,0.9367311072056239,0.6771610162394813,3.642755718746036,1.0,0.9927662957074721,0.5680365659777425,1.0023847376788555,1.0878378378378377,0.577543720190779,0.8541210371270923,1.0,192.0,1020.0,1.0,0.9927662957074721,0.5680365659777425,0.8541210371270923,1020,564,91.81,0.09,855.43,1.5167,947.24,1.6067
PPO,run_20260429_210505_r02,TTK,0.7984267453294002,0.9692118226600985,0.7052206060585768,0.5946632782719187,0.6491118296755992,2.642446173348686,1.0,0.963151207115629,0.9961880559085133,0.9707750952986023,0.9110546378653113,1.0,0.0,0.0,0.31763151545738055,0.7738446411012783,0.963151207115629,0.6491118296755992,2.642446173348686,1.0,0.9566430020283976,0.6643762677484785,1.0573022312373224,0.9812373225152129,0.6668356997971598,0.8014455823016827,1.0,180.0,1017.0,1.0,0.9566430020283976,0.6643762677484785,0.801575687237564,1017,770,88.06,0.0866,1663.87,2.1609,1751.93,2.2475
AHC,run_20260429_210505_r05,PEPCK,0.6095152603231598,0.7098674521354934,0.4799808091480612,0.2800829875518672,0.3637431336105585,2.7962026314026662,1.0,0.8962655601659751,1.0,0.970954356846473,0.524896265560166,0.9979253112033195,0.0,0.0,0.6130772792485379,0.43177737881508077,0.896049896049896,0.36356753573392253,2.7968809512153436,1.0,1.0,0.9678181818181819,1.0347826086956526,1.1703557312252966,1.0448221343873518,0.9553736490657885,1.0,48.0,329.0,1.0,1.0,0.9678181818181819,0.9574699997961258,1114,572,70.3,0.0631,1740.82,3.0434,1811.12,3.1065
PPO,run_20260429_210505_r02,PptT,0.09775171065493646,0.78,0.5220436092289062,0.2948717948717949,0.4596221227375334,2.7459563482336615,1.0,0.9358974358974359,1.0,0.9743589743589743,0.8333333333333334,0.8076923076923077,0.0,0.0,0.44904887394941667,0.06158357771260997,0.9682539682539683,0.4713944854758249,2.6628140932847724,0.7573645154036429,0.46593208904879696,0.16008295230242614,0.7573645154036429,0.46593208904879696,0.1495889863328586,0.45839789159007627,1.0,13.0,1023.0,0.7573645154036429,0.46593208904879696,0.16008295230242614,0.45990479132158557,1023,93,0.0,0.0,387.99,4.1719,387.99,4.1719
PPO,run_20260429_210505_r02,VEGFR2,0.03681592039800995,0.8918918918918919,0.7037372472598737,0.9696969696969697,0.6202349229794045,3.082172370438854,1.0,0.9696969696969697,1.0,0.9696969696969697,0.9090909090909091,1.0,0.0,0.0,0.21278017963030343,0.03283582089552239,0.9696969696969697,0.6202349229794045,3.082172370438854,0.0,0.0,0.0,-0.1278988053408295,-0.43710470836261434,-0.43710470836261434,0.0,1.0,1.0,1005.0,0.0,0.0,0.0,0.0,1005,36,46.75,0.0465,308.76,8.5766,355.5,8.6231
PPO,run_20260429_210505_r02,PEPCK,0.9298578199052133,0.6320081549439348,0.4601211803800833,0.2725806451612903,0.3600476979889417,2.7393867328962584,1.0,0.9580645161290322,1.0,0.9854838709677419,0.4241935483870968,0.9967741935483871,0.0,0.0,0.6470548267384278,0.5857819905213271,0.9579288025889967,0.35981123753517336,2.7402701269632543,1.0,1.0,1.0,1.0545454545454545,1.1003952569169961,1.1508300395256914,0.9719510705655361,1.0,32.0,265.0,1.0,1.0,1.0,0.9745520858700337,1055,901,105.69,0.1002,3201.53,3.5533,3307.22,3.6535
PPO,run_20260429_210505_r01,CHK1,0.13557692307692307,0.5602836879432624,0.7011914998429721,0.6455696202531646,0.49611503850713623,2.752537082686266,1.0,0.9367088607594937,0.9873417721518988,0.9493670886075949,0.9493670886075949,0.9873417721518988,0.0,0.0,0.374822203719795,0.075,0.9358974358974359,0.49491716755759385,2.761128982763191,0.9158878504672898,0.6824299065420562,0.2405794392523358,0.9158878504672898,0.6824299065420562,0.2405794392523358,0.6148917145938175,1.0,121.0,1040.0,0.9158878504672898,0.6824299065420562,0.2405794392523358,0.6168865260518299,1040,130,119.4,0.1148,538.77,4.1444,658.17,4.2592
AHC,run_20260429_210505_r05,VEGFR2,0.014414414414414415,1.0,0.7182680591089978,1.0,0.567781505377164,2.8996982392943362,1.0,0.875,0.875,1.0,0.9375,1.0,0.0,0.0,0.22174347783272086,0.014414414414414415,0.875,0.567781505377164,2.8996982392943362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,1110.0,0.0,0.0,0.0,0.0,1110,13,25.21,0.0227,108.71,8.3619,133.92,8.3847
PPO,run_20260429_210505_r01,PptT,0.02233009708737864,1.0,0.620711753344417,0.6521739130434783,0.49808756286842665,2.8554951037360876,1.0,0.8695652173913043,1.0,1.0,0.782608695652174,0.34782608695652173,0.0,0.0,0.782147600328065,0.007766990291262136,1.0,0.6629176196778974,2.4061350125806373,0.724758263998201,0.46492017090173154,0.33237388501611576,0.724758263998201,0.46492017090173154,0.287234839967019,0.46131894782899274,1.0,13.0,1030.0,0.724758263998201,0.46492017090173154,0.33237388501611576,0.46278987233173097,1030,20,0.0,0.0,102.37,5.1183,102.37,5.1183
AHC,run_20260429_210505_r05,TTK,0.5098039215686274,0.975,0.7197853159734725,0.6627218934911243,0.6162087058097783,2.7102384084018123,1.0,0.9053254437869822,0.9960552268244576,0.9112426035502958,0.9250493096646942,1.0,0.0,0.0,0.3017397775686683,0.4970588235294118,0.9053254437869822,0.6162087058097783,2.7102384084018123,1.0,0.8302231237322516,0.5131693711967545,1.0775862068965516,0.8379817444219068,0.5139452332657201,0.6199940341248061,1.0,466.0,1020.0,1.0,0.8302231237322516,0.5131693711967545,0.621113956541598,1020,458,55.1,0.054,837.09,1.8277,892.2,1.8817
PPO,run_20260429_210505_r03,DPP4,0.8725023786869648,0.8898582333696837,0.7301406922037061,0.5502450980392157,0.7598794485136029,3.5609475812579716,0.7279411764705882,0.9663299663299664,0.9963235294117647,0.9669117647058824,0.946078431372549,1.0,0.003271537622682661,0.0028544243577545195,0.29645832950143436,0.5651760228353948,0.9663299663299664,0.7598794485136029,3.5609475812579716,1.0,0.923370429252782,0.5364149443561205,1.0977742448330678,0.9562798092209853,0.5397058823529409,0.8034952706106228,1.0,188.0,1051.0,1.0,0.923370429252782,0.5364149443561205,0.8035448849652408,1051,627,93.13,0.0886,875.76,1.3967,968.89,1.4854
PPO,run_20260429_210505_r03,VEGFR2,0.015904572564612324,1.0,0.6030705490086541,0.375,0.7442684761709004,2.6074486473625678,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.25126804238218464,0.015904572564612324,1.0,0.7442684761709004,2.6074486473625678,0.0,0.0,0.0,-0.5776528460997892,-0.836964160224877,-0.836964160224877,0.0,1.0,1.0,1006.0,0.0,0.0,0.0,0.0,1006,16,45.81,0.0455,203.69,12.7304,249.49,12.776
PPO,run_20260429_210505_r01,PEPCK,0.8220095693779904,0.5133876600698487,0.45365149690860007,0.29931972789115646,0.3850900715826592,2.7760769388380346,1.0,0.9478458049886621,0.9977324263038548,0.9659863945578231,0.5827664399092971,0.9954648526077098,0.0,0.0,0.6409855187071967,0.4200956937799043,0.9476082004555809,0.38487128385318,2.7774876858660233,1.0,1.0,0.997509881422925,1.0505928853754942,1.1482213438735178,1.1260474308300394,0.9763862548934319,1.0,33.0,135.0,1.0,1.0,0.997509881422925,0.9786371855498129,1045,793,111.36,0.1066,2915.25,3.6762,3026.61,3.7828
PPO,run_20260429_210505_r03,CHK1,0.26017029328287605,0.68,0.6888741572045494,0.24598930481283424,0.5737571497930488,2.6032230969166874,1.0,0.9786096256684492,1.0,0.9786096256684492,0.9946524064171123,0.9946524064171123,0.0,0.0,0.3526165894123683,0.1759697256385998,0.978494623655914,0.5736722475200468,2.6060233884233033,0.885981308411215,0.705607476635514,0.39110280373831796,0.885981308411215,0.705607476635514,0.39110280373831796,0.543146004827629,1.0,360.0,1057.0,0.885981308411215,0.705607476635514,0.39110280373831796,0.5640992882061328,1057,251,114.13,0.108,653.38,2.6031,767.52,2.7111
PPO,run_20260429_210505_r03,PptT,0.02,0.95,0.6144117670393754,0.5789473684210527,0.46167069037893743,2.902076527822808,1.0,0.8421052631578947,1.0,1.0,0.7368421052631579,0.21052631578947367,0.0,0.0,0.8643312400852319,0.004,1.0,0.6547675321622943,2.178036685837109,0.7123903755340679,0.47222846863053747,0.2963531263641053,0.7123903755340679,0.47222846863053747,0.2525959338086483,0.4683968854515796,1.0,13.0,1000.0,0.7123903755340679,0.47222846863053747,0.2963531263641053,0.4698678032452768,1000,17,0.0,0.0,79.19,4.6583,79.19,4.6583
PPO,run_20260429_210505_r04,CHK1,0.2509727626459144,0.4263565891472868,0.6899613408433574,0.4909090909090909,0.5687387926226755,2.5973116928592317,1.0,0.9636363636363636,1.0,0.9727272727272728,0.9636363636363636,1.0,0.0,0.0,0.3210621070776046,0.10700389105058365,0.9636363636363636,0.5687387926226755,2.5973116928592317,1.0,0.7644859813084113,0.3572710280373835,1.1439252336448602,0.7788785046728973,0.35871028037383207,0.6227911924069968,1.0,240.0,1028.0,1.0,0.7644859813084113,0.3572710280373835,0.6237335816540517,1028,247,113.65,0.1105,546.86,2.214,660.51,2.3246
AHC,run_20260429_210505_r05,ITK,0.9482421875,1.0,0.8248340504646322,0.9485066941297632,0.5898289631331629,2.8772328004979957,0.6848609680741503,0.9488721804511279,0.9824922760041195,0.9670442842430484,0.8846549948506695,1.0,0.0,0.0,0.22844117101947714,0.6494140625,0.9488721804511279,0.5898289631331629,2.8772328004979957,1.0,1.0,0.807021452145214,1.1674917491749177,1.2413366336633667,0.8743811881188119,0.841863268358086,1.0,241.0,592.0,1.0,1.0,0.807021452145214,0.841863268358086,1024,612,43.27,0.0423,1321.26,2.1589,1364.53,2.2012
PPO,run_20260429_210505_r01,VEGFR2,0.013565891472868217,1.0,0.6488434277791724,0.7142857142857143,0.6222472925128395,2.8005045488829055,1.0,0.9285714285714286,1.0,1.0,0.9285714285714286,1.0,0.0,0.0,0.22553623992221253,0.013565891472868217,0.9285714285714286,0.6222472925128395,2.8005045488829055,0.37104708362614164,0.12368236120871388,0.12368236120871388,0.37104708362614164,-0.22042632935113615,-0.22042632935113615,0.016520943306803492,1.0,573.0,1032.0,0.37104708362614164,0.12368236120871388,0.12368236120871388,0.017648506176672987,1032,13,54.58,0.0529,211.03,16.2329,265.61,16.2858
PPO,run_20260429_210505_r02,DPP4,0.7708129285014691,0.9758576874205845,0.7260800630444012,0.6328125,0.6591433275908323,3.669822881961428,0.8528645833333334,0.9145038167938931,0.9921875,0.94140625,0.8294270833333334,1.0,0.007623888182973317,0.005876591576885406,0.31957424836482456,0.6415279138099902,0.9145038167938931,0.6591433275908323,3.669822881961428,1.0,1.0,0.8276550079491247,1.5270270270270265,1.2102543720190782,0.8790143084260715,0.8988158839256378,1.0,128.0,605.0,1.0,1.0,0.8276550079491247,0.8988158839256378,1021,605,94.54,0.0926,1065.0,1.7603,1159.55,1.8529
PPO,run_20260429_210505_r03,TTK,0.837573385518591,0.969626168224299,0.6739539954493239,0.4987951807228916,0.6860238766437972,2.700846113624303,1.0,0.9518072289156626,1.0,0.9734939759036144,0.8795180722891566,1.0,0.0,0.0,0.3104599966252633,0.812133072407045,0.9518072289156626,0.6860238766437972,2.700846113624303,1.0,0.9315922920892493,0.6630121703853952,1.075050709939148,0.9662778904665315,0.6664807302231235,0.7611211808766964,1.0,232.0,1022.0,1.0,0.9315922920892493,0.6630121703853952,0.7620402995082461,1022,796,89.25,0.0873,1631.52,2.0497,1720.78,2.137
PPO,run_20260429_210505_r04,PEPCK,0.9686609686609686,0.6313725490196078,0.4707018880392392,0.2375776397515528,0.3531825571029331,2.8057201438537946,1.0,0.9642857142857143,1.0,0.9906832298136646,0.36801242236024845,0.9968944099378882,0.0,0.0,0.6210002836512957,0.6096866096866097,0.9641744548286605,0.35293354956056416,2.8067771599835742,1.0,1.0,1.0,1.007114624505929,1.0537549407114626,1.1789723320158099,0.9681106118787278,1.0,39.0,200.0,1.0,1.0,1.0,0.9703452785658905,1053,944,101.73,0.0966,3187.36,3.3764,3289.09,3.4731
PPO,run_20260429_210505_r03,PEPCK,0.9538606403013182,0.6426456071076012,0.47640406840222094,0.2764976958525346,0.3545060355296255,2.8902355809293896,1.0,0.9631336405529954,0.9984639016897081,0.9877112135176651,0.2534562211981567,0.9984639016897081,0.0,0.0,0.5590190277616573,0.6120527306967984,0.963076923076923,0.3543618821807904,2.8908822036669664,1.0,1.0,1.0,1.1019762845849805,1.2102766798418974,1.1435968379446637,0.9729827382148679,1.0,34.0,134.0,1.0,1.0,1.0,0.975595935788149,1062,932,107.87,0.1016,3589.31,3.8512,3697.18,3.9528
PPO,run_20260429_210505_r04,DPP4,0.7060546875,0.9986168741355463,0.7366607209252143,0.6897506925207756,0.6856763470723357,3.732114373925104,0.8767313019390581,0.9383886255924171,0.9930747922437673,0.943213296398892,0.9030470914127424,1.0,0.0027662517289073307,0.001953125,0.3073085281759191,0.6181640625,0.9383886255924171,0.6856763470723357,3.732114373925104,1.0,1.0,0.7592607313195547,1.3561208267090616,1.18362480127186,0.7918918918918917,0.8693577510184815,1.0,185.0,690.0,1.0,1.0,0.7592607313195547,0.8693577510184815,1024,581,91.64,0.0895,855.06,1.4717,946.69,1.5612
PPO,run_20260429_210505_r03,ITK,0.9687194525904204,0.9969727547931383,0.8073234805847278,0.812753036437247,0.6000317607043782,2.789203290452333,0.8906882591093117,0.9704545454545455,0.9949392712550608,0.9777327935222672,0.9129554655870445,1.0,0.0010090817356205853,0.0009775171065493646,0.2621834618616674,0.8602150537634409,0.9704545454545455,0.6000317607043782,2.789203290452333,1.0,1.0,0.9413613861386141,1.0561056105610565,1.2541254125412544,1.03197194719472,0.9284532485506616,1.0,107.0,217.0,1.0,1.0,0.9413613861386141,0.9284532485506616,1023,836,68.02,0.0665,1729.18,2.0684,1797.2,2.1349
PPO,run_20260430_113110_r01,ITK,0.9561316051844466,0.8196037539103233,0.7886422070566355,0.7379134860050891,0.6514803117510714,2.682528564392879,0.9134860050890585,0.9693593314763231,0.989821882951654,0.9796437659033079,0.8842239185750637,1.0,0.0,0.0,0.24824337848530173,0.715852442671984,0.9693593314763231,0.6514803117510714,2.682528564392879,1.0,1.0,0.8145792079207921,1.311881188118812,1.2215346534653468,0.8547854785478548,0.9230049949162414,1.0,106.0,189.0,1.0,1.0,0.8145792079207921,0.9230049949162414,1003,866,63.75,0.0636,880.09,1.0163,943.84,1.0798
